scope,bucket_name,bucket_value,strategy,match_count,average_penka_points,total_penka_points,exact_score_rate,correct_goal_difference_or_draw_rate,correct_winner_only_rate,wrong_rate,difference_vs_favorite_1_0,ci_lower_95_vs_favorite_1_0,ci_upper_95_vs_favorite_1_0,difference_vs_calibrated_optimizer,ci_lower_95_vs_calibrated_optimizer,ci_upper_95_vs_calibrated_optimizer
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,previous_final_recommendation_rule,54,1.7407407407407407,94,0.09259259259259259,0.2037037037037037,0.2962962962962963,0.4074074074074074,0.0,0.0,0.0,0.03703703703703698,0.0,0.1111111111111111
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,favorite_1_0,26,2.576923076923077,67,0.19230769230769232,0.2692307692307692,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.03846153846153877,-0.34615384615384615,0.4230769230769231
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,favorite_2_0,26,2.076923076923077,54,0.11538461538461539,0.0,0.6538461538461539,0.23076923076923078,-0.5,-1.1923076923076923,0.2692307692307692,-0.46153846153846123,-1.2307692307692308,0.3076923076923077
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,favorite_2_1,26,2.6923076923076925,70,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.11538461538461542,-0.38461538461538464,0.6153846153846154,0.1538461538461542,-0.3076923076923077,0.6153846153846154
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,favorite_3_0,26,1.9615384615384615,51,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.23076923076923078,-0.6153846153846156,-1.2307692307692308,0.0,-0.5769230769230769,-1.2692307692307692,0.038461538461538464
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,draw_0_0,26,0.23076923076923078,6,0.0,0.07692307692307693,0.0,0.9230769230769231,-2.3461538461538463,-3.1538461538461537,-1.4605769230769194,-2.3076923076923075,-3.1923076923076925,-1.3846153846153846
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,draw_1_1,26,0.3076923076923077,8,0.038461538461538464,0.038461538461538464,0.0,0.9230769230769231,-2.269230769230769,-3.1538461538461537,-1.2307692307692308,-2.230769230769231,-3.1923076923076925,-1.1923076923076923
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,most_likely_score,26,2.230769230769231,58,0.11538461538461539,0.19230769230769232,0.46153846153846156,0.23076923076923078,-0.34615384615384626,-0.6923076923076923,-0.07692307692307693,-0.3076923076923075,-0.7692307692307693,0.0
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,poisson_best_ev,26,2.6923076923076925,70,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.11538461538461542,-0.15384615384615385,0.46153846153846156,0.1538461538461542,0.0,0.4230769230769231
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,calibrated_optimizer,26,2.5384615384615383,66,0.19230769230769232,0.19230769230769232,0.38461538461538464,0.23076923076923078,-0.03846153846153877,-0.4230769230769231,0.34615384615384615,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,calibrated_optimizer_with_close_match_fallback,26,2.5384615384615383,66,0.19230769230769232,0.19230769230769232,0.38461538461538464,0.23076923076923078,-0.03846153846153877,-0.4230769230769231,0.34615384615384615,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,rank_gap_fixed_score_rule,26,2.576923076923077,67,0.19230769230769232,0.2692307692307692,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.03846153846153877,-0.34615384615384615,0.4230769230769231
strategy_bucket,favorite_win_probability_bucket,0.60-0.70,previous_final_recommendation_rule,26,2.576923076923077,67,0.19230769230769232,0.2692307692307692,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.03846153846153877,-0.34615384615384615,0.4230769230769231
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,favorite_1_0,10,1.8,18,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.40000000000000013,-0.4,1.3
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,favorite_2_0,10,1.4,14,0.0,0.2,0.4,0.4,-0.40000000000000013,-1.3,0.4,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,favorite_2_1,10,1.4,14,0.0,0.2,0.4,0.4,-0.40000000000000013,-1.0,0.0,0.0,-0.4,0.4
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,favorite_3_0,10,1.6,16,0.1,0.1,0.4,0.4,-0.19999999999999996,-1.2,0.8,0.20000000000000018,-0.4,1.0
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,draw_0_0,10,0.8,8,0.1,0.1,0.0,0.8,-1.0,-2.7,1.0,-0.5999999999999999,-2.0,1.1
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,draw_1_1,10,0.8,8,0.1,0.1,0.0,0.8,-1.0,-2.8,1.0,-0.5999999999999999,-2.0,1.1
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,most_likely_score,10,1.4,14,0.0,0.2,0.4,0.4,-0.40000000000000013,-1.3,0.4,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,poisson_best_ev,10,1.7,17,0.1,0.2,0.3,0.4,-0.10000000000000009,-0.8,0.4,0.30000000000000004,0.0,0.9
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,calibrated_optimizer,10,1.4,14,0.0,0.2,0.4,0.4,-0.40000000000000013,-1.3,0.4,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,calibrated_optimizer_with_close_match_fallback,10,1.4,14,0.0,0.2,0.4,0.4,-0.40000000000000013,-1.3,0.4,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,rank_gap_fixed_score_rule,10,1.8,18,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.40000000000000013,-0.4,1.3
